Time_min,Frequency_Hz,Impedance_Magnitude
0,500,862.5067675489473
5,500,863.9368614178958
10,500,872.5802778720994
15,500,852.778722751865
20,500,851.9157439100308
25,500,867.3563805618763
30,500,856.8472543617347
35,500,864.9212037893259
40,500,874.6574137682671
45,500,859.8450320774411
50,500,877.4864846652223
55,500,858.1515994987213
60,500,868.1751317137791
65,500,863.7325636057101
70,500,865.6682468725431
75,500,859.3509742194219
80,500,870.7137126828823
85,500,857.3703656857446
90,500,864.5293043169999
95,500,861.1790919192482
100,500,870.7387154979907
105,500,859.5341852626485
110,500,866.8881256241084
115,500,861.191945716487
120,500,869.5365118799483
125,500,863.0652778309369
130,500,874.8808758465212
135,500,864.0264202750684
140,500,863.9366717414348
145,500,879.1303175132346
150,500,870.2107022749703
155,500,866.6331693616692
160,500,864.309682848693
165,500,866.2608054826144
170,500,863.7686942230949
175,500,861.884481746993
180,500,864.2599038392914
185,500,860.1206928288971
190,500,866.260648793773
195,500,863.8804454500892
200,500,866.7463445455506
205,500,866.1297333987537
210,500,869.2221783649139
215,500,870.2076524315315
220,500,865.2625359666853
225,500,868.8959262643206
230,500,860.7017857146269
235,500,854.6517942960826
240,500,863.9392678195865
245,500,862.6348550422076
250,500,865.5194770010913
255,500,865.0344704428901
260,500,859.3627400166383
265,500,865.4296570278555
270,500,871.5859586243329
275,500,861.633661139883
280,500,867.4973776770408
285,500,864.0829705127363
290,500,865.3923166167139
295,500,874.7213412722507
300,500,870.5137606052157
305,500,868.1426238354094
310,500,861.8645803279618
315,500,861.9586782861554
320,500,871.0482298008104
325,500,870.327871384523
330,500,867.1900597296354
335,500,865.4458007521837
340,500,869.1200078782365
345,500,874.2348426417847
350,500,872.2345895437805
355,500,873.8545608129023
360,500,867.5027910561427
365,500,872.1998271166249
370,500,866.9922036591527
375,500,862.4350988341819
380,500,866.6063002007943
385,500,868.1879971190723
390,500,864.9048394181184
395,500,871.9455284443301
400,500,869.8421222594308
405,500,868.2880740934395
410,500,870.2315749508878
415,500,865.28631572854
420,500,862.7243079006889
425,500,875.095202054639
430,500,869.5789231879979
435,500,872.7062518162933
440,500,873.0567009440306
445,500,880.1070300352487
450,500,871.9351551870132
455,500,879.7231366197414
460,500,875.5150033776187
465,500,872.0366943044979
470,500,877.2352721988923
475,500,874.1390134457732
480,500,877.4897712862544
485,500,875.7310807148248
490,500,872.3400378057631
495,500,873.2178619586663
500,500,876.2004768360212
505,500,874.8434099209796
510,500,871.7940164475705
515,500,867.4117084844108
520,500,873.8578996534392
525,500,872.3986560103709
530,500,875.2011992323639
535,500,867.1306896980383
540,500,872.2564349171955
545,500,871.6708882607243
550,500,881.5083238295833
555,500,869.088100605314
