Time_min,Frequency_Hz,Impedance_Magnitude
0,500,861.2241115534479
5,500,866.6497879829341
10,500,855.6553504471105
15,500,866.1373917008183
20,500,872.2699789810993
25,500,866.9705674206987
30,500,862.4405853040448
35,500,876.0575994864461
40,500,874.1852173560242
45,500,866.0044953904514
50,500,861.7438357701251
55,500,874.8388943646574
60,500,852.4472027370977
65,500,868.7782589364539
70,500,864.7972554565084
75,500,858.4931514494846
80,500,860.7095706368538
85,500,867.404648937588
90,500,864.9814964279587
95,500,872.5968344422483
100,500,864.2983345583411
105,500,873.3614895851344
110,500,864.8470334953287
115,500,861.212949304757
120,500,865.8094721013897
125,500,863.6679545769664
130,500,866.8461211475353
135,500,864.225841739604
140,500,862.4181384560234
145,500,865.3555643976754
150,500,874.4753644314738
155,500,871.8437907410159
160,500,863.6815346888785
165,500,858.8428299928933
170,500,850.6599741566142
175,500,866.7537789127182
180,500,863.0455908461831
185,500,870.0985115922917
190,500,859.9358716920524
195,500,874.1959711164454
200,500,867.7754326419604
205,500,870.1168660864939
210,500,867.5288022350016
215,500,877.4780826299635
220,500,865.0004753629627
225,500,869.6494765601797
230,500,865.6687583107099
235,500,866.7459103623947
240,500,876.0459236833528
245,500,868.2661753745339
250,500,859.3326122741258
255,500,865.1457358902736
260,500,873.0782682011617
265,500,870.7924821986782
270,500,869.592362227413
275,500,867.9457372736866
280,500,873.4875267015663
285,500,860.9646216151593
290,500,869.4589139099544
295,500,863.6930669453203
300,500,874.4898207931498
305,500,866.4349555782702
310,500,866.5952378152178
315,500,868.8644382914997
320,500,875.6683241036704
325,500,873.6405580045289
330,500,865.9665986706495
335,500,876.6643797434957
340,500,868.2399470167059
345,500,866.6904869365633
350,500,869.9749543023955
355,500,860.5613113835924
360,500,866.2106236553755
365,500,875.8866618898473
370,500,864.1277666445158
375,500,869.6513235275263
380,500,874.759541274353
385,500,866.7191292523431
390,500,858.8972342038986
395,500,874.8255179228163
400,500,870.4122204637755
405,500,867.2265100688285
410,500,871.4422778697672
415,500,874.8051666769718
420,500,865.618010509627
425,500,868.4168532479007
430,500,867.233845624244
435,500,869.2864037710658
440,500,877.0517144321515
445,500,869.6212780580199
450,500,871.7598290935763
455,500,869.3808563134945
460,500,866.3350338968593
465,500,862.5917516629817
470,500,874.5045277532091
475,500,875.4198085008888
480,500,864.3730105932514
485,500,871.8095018647833
490,500,870.1288465831053
495,500,873.1255910544209
500,500,870.9936203268901
505,500,865.3680603785324
510,500,869.7659303810233
515,500,879.6240345273245
520,500,869.5495582213329
525,500,875.101040581426
530,500,861.773966637103
535,500,877.160093908663
540,500,873.6199432869378
545,500,874.0418820587041
550,500,879.1991542538253
555,500,871.2765606825517
560,500,873.0120631120045
565,500,871.7761028433964
570,500,882.1350256912492
575,500,861.2692070713385
580,500,877.4906033236507
585,500,882.5832904362861
590,500,875.065093738523
595,500,876.2446559964609
600,500,872.7957521502053
605,500,864.2847004964085
610,500,867.6716183281836
615,500,871.8650751818288
620,500,864.8589773450785
625,500,864.2350555945596
630,500,880.3975723393219
635,500,877.1468468632169
640,500,879.3973625503861
645,500,873.8648745544998
650,500,870.914738628204
655,500,878.0977210629436
660,500,878.4127939663392
665,500,879.9560397886291
670,500,891.004447982582
675,500,880.4015886109254
680,500,878.4192141227134
685,500,870.498860412649
690,500,875.7951166334233
695,500,884.0431291351414
700,500,881.976363533415
705,500,878.2968955757979
710,500,875.8255328024752
715,500,867.9817102536159
720,500,872.7872879198592
725,500,881.9333693309434
730,500,875.2996723082481
735,500,878.8819513560101
740,500,881.8595500478037
745,500,873.6283768888243
750,500,881.9095235854493
755,500,877.0789314671273
760,500,880.379883720254
765,500,881.4010424654824
770,500,879.3697365412777
775,500,878.7050837721688
780,500,880.4275443919483
785,500,887.3686923637222
790,500,874.7722943903285
795,500,888.2259745322165
800,500,881.0894616078696
805,500,883.6924215198013
810,500,872.7387303383057
815,500,880.6411134914072
820,500,882.1664098750026
825,500,877.8781709225668
830,500,872.3044581132233
835,500,876.3690991231986
840,500,881.6457929234208
845,500,886.6631817616849
850,500,876.4541905962044
855,500,876.9877882229275
860,500,893.1750271379831
865,500,880.3952045017727
870,500,877.6220363128122
875,500,874.00612421132
880,500,885.8964172070172
885,500,886.5943932229937
890,500,884.0241783890104
895,500,877.6100226145709
900,500,882.804832378741
905,500,881.9793051583696
910,500,876.6451800560774
915,500,877.0771187662616
920,500,883.3169572053893
925,500,881.9079034898629
930,500,886.6385677135515
935,500,883.366023205781
940,500,882.1694235641952
945,500,882.4046514959755
950,500,886.8315771926075
955,500,886.6055330081341
960,500,875.0641686569215
965,500,884.2989556397049
970,500,877.0274667981124
975,500,890.9209434317074
980,500,878.6671200666132
985,500,876.945771900235
990,500,889.2659448459652
995,500,884.0407634447367
1000,500,896.3082805343812
1005,500,885.0185551883835
1010,500,888.6093735845483
1015,500,871.5736081018598
1020,500,886.547349595588
1025,500,882.6709439824297
1030,500,880.2219288954451
1035,500,881.8169509427725
1040,500,882.7648318749232
1045,500,880.6563899669726
1050,500,884.6283788864714
1055,500,893.3468708192835
1060,500,886.9173334097325
1065,500,893.9925109741362
1070,500,878.818675612945
1075,500,879.6043585501203
1080,500,887.6175953516756
1085,500,881.9254049127068
1090,500,884.0142036255412
1095,500,891.3223185458571
1100,500,886.6873266775874
1105,500,884.5534869359053
1110,500,891.6092925360948
1115,500,884.4051032929759
1120,500,883.4652593526147
1125,500,888.7903774934723
1130,500,884.852800131307
1135,500,892.7823104773069
1140,500,891.9329591882611
1145,500,886.7243543437233
1150,500,889.56453261987
1155,500,899.1155608777422
1160,500,884.3832317116664
1165,500,891.6267107489042
1170,500,891.799292255218
1175,500,888.4211061629935
1180,500,886.7680898144248
1185,500,885.6583503915466
1190,500,891.7277994676368
1195,500,891.1837681665504
1200,500,893.0857612934985
1205,500,893.2286257697763
1210,500,879.7903133419829
1215,500,887.716531709911
1220,500,889.3392582701939
1225,500,890.0195211396709
1230,500,893.7084008584993
1235,500,886.6165996188001
1240,500,885.7088117443616
1245,500,896.8773188362791
1250,500,894.7995696450989
1255,500,888.7728815500419
1260,500,897.0275593330616
1265,500,890.1269340070518
1270,500,897.9319303449298
1275,500,890.3528615576283
1280,500,900.8040854292218
1285,500,887.1405601687777
1290,500,900.4976573998671
1295,500,889.7976100332247
1300,500,898.7713546998747
1305,500,895.6399981636213
1310,500,899.7679098144877
1315,500,881.2431179929829
1320,500,902.1671345545926
1325,500,896.3819927499693
1330,500,885.5072833274571
1335,500,894.4873624753745
1340,500,890.3736655388307
1345,500,897.3906370397715
1350,500,890.6242279639364
1355,500,898.5650382188949
1360,500,897.5799243791763
1365,500,893.5746175887432
1370,500,897.1998935147901
1375,500,899.9134575340992
1380,500,894.2034437556272
1385,500,903.9747460423723
1390,500,898.132237952384
1395,500,898.5049111579841
1400,500,895.7029637610442
1405,500,887.23821225971
1410,500,897.8829854505381
1415,500,901.1640426411459
1420,500,884.464767010172
1425,500,900.8105713313399
1430,500,895.6377704972872
1435,500,899.0578681952782
1440,500,895.0499405402724
1445,500,893.4279294388002
1450,500,903.3712212122514
1455,500,898.1049906837229
1460,500,891.4528008760269
1465,500,886.1895333172703
1470,500,893.4903889155694
1475,500,905.3885666847833
1480,500,898.6308633804514
1485,500,906.5536493236574
1490,500,899.7886355892671
1495,500,891.156031933994
1500,500,893.3448445344874
1505,500,893.3086698466014
1510,500,903.3771031981059
1515,500,894.1141511371708
1520,500,907.5731038605763
1525,500,896.3107430789966
1530,500,903.4400927146418
1535,500,890.3346993945605
1540,500,896.6682227156616
1545,500,891.5909983371594
1550,500,894.395535831754
1555,500,907.754105482169
1560,500,905.3465663526845
1565,500,903.2972414883659
1570,500,894.2011500898582
1575,500,898.8403287231608
1580,500,896.5778278424223
1585,500,891.227228929325
1590,500,907.0365276900865
1595,500,907.6445373733419
1600,500,898.4943891487765
1605,500,902.0502012713337
1610,500,906.7766096865462
1615,500,891.9979118787658
1620,500,898.9794829428944
1625,500,909.738224380957
1630,500,905.3380206124423
1635,500,908.7574550382274
1640,500,903.03911688291
1645,500,908.7651798253047
1650,500,901.6595854502643
1655,500,902.8700620024395
1660,500,908.9345151290212
1665,500,905.6830795586161
1670,500,906.055286974786
1675,500,899.585769935523
1680,500,913.7102752525906
1685,500,907.1735341355112
1690,500,900.1438843841325
1695,500,905.1850959578542
1700,500,904.0640869254036
1705,500,905.9120880200331
1710,500,908.8938411721471
1715,500,904.7295907216162
1720,500,911.5995754964005
1725,500,907.4905358219899
1730,500,900.8809045453496
1735,500,902.6884931129601
1740,500,901.3475379552092
1745,500,912.9834432831298
1750,500,909.7123800084918
1755,500,901.3948933525572
1760,500,906.2049761633505
1765,500,903.0700076252912
1770,500,902.1773407597946
1775,500,905.8678014855217
1780,500,917.8362754640564
1785,500,907.3644975088864
1790,500,903.7018707693188
1795,500,909.5066432209563
1800,500,903.5219946531132
1805,500,909.3383069557802
1810,500,910.1956839214769
1815,500,911.4974325497363
1820,500,910.8954110515103
1825,500,912.4802251117615
1830,500,910.4478978079596
1835,500,902.1821666178234
1840,500,911.9162250813221
1845,500,918.2832676703924
1850,500,906.2328984225165
1855,500,904.8928574802304
1860,500,910.3145847311857
1865,500,913.4949444044441
1870,500,909.6888598338716
1875,500,911.4133718109169
1880,500,909.4114421897414
1885,500,907.6920316003517
1890,500,907.2869423965415
1895,500,913.6437703145896
1900,500,916.9522865113555
1905,500,909.9648953672396
1910,500,921.4662727581127
1915,500,916.8723103209215
1920,500,903.7054334502035
1925,500,904.8067899173761
1930,500,902.4543339329247
1935,500,914.8407392713309
1940,500,913.5551725204266
1945,500,912.3651044418368
1950,500,918.8709489411643
1955,500,914.1242026372815
1960,500,907.1242821190507
1965,500,909.3000250121094
1970,500,916.341826493006
1975,500,924.3128964423785
1980,500,914.7233221243042
1985,500,918.3470772093865
1990,500,916.0985945932284
1995,500,910.5735558920433
2000,500,914.6204953895685
2005,500,920.5630221218183
2010,500,920.1686097314748
2015,500,907.117561143117
2020,500,926.210678117205
2025,500,907.7632953220242
2030,500,914.4970240211237
2035,500,912.6536906376331
2040,500,915.8742668027021
2045,500,918.2349792053247
2050,500,902.3687268533988
2055,500,922.5321847780784
2060,500,912.8134978224284
2065,500,909.5876336107806
2070,500,915.6120588355127
2075,500,910.1011822452825
2080,500,923.9296797031075
2085,500,924.3653190623987
2090,500,914.5250663334659
2095,500,914.5760393765873
2100,500,909.9292858558016
2105,500,919.1758434068147
2110,500,922.9735813221341
2115,500,921.481210414218
2120,500,917.4468603194933
2125,500,921.9500836586084
2130,500,926.2579033923533
2135,500,916.6971788429535
2140,500,926.2417631952671
2145,500,921.8159496197317
2150,500,918.1490160363128
2155,500,921.4262752091237
2160,500,923.652243961584
2165,500,917.4523227753975
2170,500,920.5337671332111
2175,500,921.168593713516
2180,500,921.1239236079653
2185,500,915.2025109277259
2190,500,924.2282396846473
2195,500,923.4912795213576
2200,500,919.7808350294492
2205,500,907.5913562646349
2210,500,922.3427227584169
2215,500,910.840346354029
2220,500,920.6193387396029
2225,500,921.8527283971061
2230,500,924.099116961987
2235,500,920.0974864936329
2240,500,925.4585825331196
2245,500,932.8975942944545
2250,500,927.4296445184294
2255,500,910.5698557403746
2260,500,917.6120491493339
2265,500,915.2464881241388
2270,500,918.4790586420452
2275,500,930.8511875627971
2280,500,920.6037553228015
2285,500,917.8377129144371
2290,500,924.1108609770081
2295,500,918.6117187526946
2300,500,921.000864021026
2305,500,923.476975484644
2310,500,918.9788357498618
2315,500,919.8239381973123
2320,500,926.2322973212301
2325,500,929.0558078013704
2330,500,933.141375419052
2335,500,923.8243542738819
2340,500,924.0044018297759
2345,500,920.8689378946917
2350,500,918.1674495401395
2355,500,917.4771124971003
2360,500,927.1256333562145
2365,500,924.0064357488886
2370,500,926.5723991770072
2375,500,925.5832702618538
2380,500,928.8106897595954
2385,500,919.4649037449349
2390,500,923.1268939669035
2395,500,926.4095758668319
2400,500,934.9916071457111
2405,500,931.8056413317946
2410,500,932.6630914405756
2415,500,925.8864465633172
2420,500,930.7142829681567
2425,500,927.5640870289059
2430,500,920.7720035062903
2435,500,925.3009502693515
2440,500,922.8115767744774
2445,500,917.9673300301702
2450,500,927.5230338461173
2455,500,928.6643566593287
2460,500,926.1122463133436
2465,500,928.3232820608325
2470,500,923.5984915047395
2475,500,926.6094858950132
2480,500,921.8449076174479
2485,500,922.5190034940346
2490,500,922.0992820010911
2495,500,927.5571837235898
2500,500,929.2568964140174
2505,500,926.5136822384178
2510,500,928.2395513348114
2515,500,934.0355085569603
2520,500,931.3411356312052
2525,500,931.2993837342233
2530,500,923.2688799190995
2535,500,933.8439420546356
2540,500,922.5601240048434
2545,500,931.2673919586274
2550,500,926.2112840942477
2555,500,928.4426843906214
2560,500,928.7906180974061
2565,500,924.357605938827
2570,500,934.9940231208988
2575,500,930.6882103363737
2580,500,935.8024310318065
2585,500,936.7236778252418
2590,500,927.6926913485239
2595,500,923.0499713732662
2600,500,927.968536930748
2605,500,923.9145023983448
2610,500,934.5398541683348
2615,500,939.9165167520898
2620,500,936.6240837051486
2625,500,930.909529688107
2630,500,937.8539514509722
2635,500,937.9992658958241
2640,500,933.8542805890338
2645,500,924.6940560757351
2650,500,925.5947723029235
2655,500,928.6030647804994
2660,500,932.3512267819627
2665,500,936.570418401279
2670,500,924.4934439146506
2675,500,933.2653993084023
2680,500,931.0799011003356
2685,500,936.9415531862918
2690,500,940.9106105231027
2695,500,929.1086854143008
2700,500,934.5665608566442
2705,500,941.8197031670013
2710,500,937.076885700576
2715,500,938.6121899682522
2720,500,937.9657071000959
2725,500,936.2492186755533
2730,500,937.4127850817708
2735,500,931.6872581925237
2740,500,931.3685408017598
2745,500,937.005282069374
2750,500,939.599888614521
2755,500,929.7383516387074
2760,500,939.2469460792246
2765,500,944.2376843652899
2770,500,935.5315227340429
2775,500,937.4730077511488
2780,500,945.0018937360885
2785,500,938.1361972428219
2790,500,935.3173204219745
2795,500,937.5677182746723
2800,500,938.2495878612057
2805,500,934.1550705020439
2810,500,942.1433069166831
2815,500,935.8744026596149
2820,500,944.8615312917649
2825,500,944.1693195572005
2830,500,931.3118312021365
2835,500,934.8532493922389
2840,500,936.1080853407191
2845,500,941.4131396209668
2850,500,940.3700397003443
2855,500,952.1321091884082
2860,500,935.2101768081927
2865,500,936.886753300043
2870,500,938.3163011844501
2875,500,943.2633963495824
2880,500,931.1857344641791
2885,500,938.0480621196227
2890,500,933.0836210430201
2895,500,933.7658219019536
2900,500,942.9353022575191
2905,500,939.3290818984049
2910,500,938.7654922084947
2915,500,943.9458711260843
2920,500,933.3766255166498
2925,500,935.3404431303209
2930,500,937.5315873937325
2935,500,948.6268006039021
2940,500,944.935627690579
2945,500,940.1898752672595
2950,500,936.182720862658
2955,500,942.9313238601621
2960,500,944.7333374944478
2965,500,929.9164092508313
2970,500,936.7772912803227
2975,500,928.6369059908787
2980,500,938.5653833718043
2985,500,939.0473999771592
2990,500,956.5729939514731
2995,500,943.681947164813
3000,500,936.3775895823854
3005,500,945.240316756168
3010,500,936.2208955941337
3015,500,950.2826914501812
3020,500,940.5545792805203
3025,500,946.8722408395299
3030,500,942.450513093394
3035,500,937.2050878809927
3040,500,944.7468680410633
3045,500,935.6629745173377
3050,500,941.1638896514316
3055,500,946.2316108785963
3060,500,945.38702149916
3065,500,929.8525286605105
3070,500,939.5480061095109
3075,500,955.3386480124972
3080,500,950.3196505994141
3085,500,936.418593282794
3090,500,943.8512224255413
3095,500,947.971371201165
3100,500,946.2137975850484
3105,500,938.0035559666924
3110,500,947.2591347505037
3115,500,951.0265100131098
3120,500,946.366428305275
3125,500,949.453633794759
