Time_min,Frequency_Hz,Impedance_Magnitude
0,500,871.391990298747
5,500,862.8739994445458
10,500,858.4826576234179
15,500,861.5174020770735
20,500,859.121551669603
25,500,868.6861775361951
30,500,873.7764747507196
35,500,868.3193975804686
40,500,855.776508933134
45,500,866.5343268458442
50,500,860.3835956411282
55,500,863.7779615946348
60,500,858.999125753791
65,500,874.2289166585828
70,500,854.960148221946
75,500,873.0269383088142
80,500,873.9534841176328
85,500,862.2582097556922
90,500,858.8826635654651
95,500,868.7879861666667
100,500,861.4279810373355
105,500,851.9558960002238
110,500,861.132025305388
115,500,861.7263070442292
120,500,870.5585370499825
125,500,864.295781467151
130,500,862.5737254667391
135,500,855.7330289089659
140,500,877.0175783061144
145,500,866.7976396658289
150,500,854.8882489225882
155,500,866.7437461952102
160,500,862.066250487874
165,500,862.5165628206306
170,500,864.5176058941402
175,500,869.3400777820935
180,500,855.5760962559427
185,500,873.9712742223506
190,500,869.3831178976566
195,500,870.3602289559677
200,500,875.2970724781464
205,500,865.2687855310182
210,500,873.8989965834455
215,500,869.7406245610468
220,500,864.6429238337059
225,500,864.1851868527284
230,500,855.7302093261559
235,500,873.2828369702436
240,500,863.2963218052402
245,500,871.8255383155514
250,500,874.2447500293512
255,500,866.7422728554407
260,500,870.1649169248102
265,500,864.5054587919578
270,500,868.548673564198
275,500,873.3202814512497
280,500,863.4672248227207
285,500,872.8119449067484
290,500,870.2483839945315
295,500,873.2774970129718
300,500,872.3208555365293
305,500,867.1292852652854
310,500,876.1686780087881
315,500,870.010406110982
320,500,870.0242025455894
325,500,873.1338866751553
330,500,873.6094162034296
335,500,875.938647837568
340,500,874.8668824757239
345,500,871.9476236329238
350,500,865.7276978747645
355,500,865.4637537296803
360,500,866.2026278121546
365,500,870.1262725227742
370,500,862.9742239853839
375,500,869.3339307239789
380,500,869.5002800542937
385,500,869.1229207042691
390,500,867.1278232541628
395,500,863.2660224902999
400,500,863.9455246075573
405,500,864.6534595542602
410,500,876.9838063153541
415,500,870.8793062872688
420,500,871.0447593278262
425,500,867.4596905448348
430,500,865.4118167114793
435,500,870.6959535113657
440,500,865.6665099355454
445,500,875.467274106939
450,500,871.8117287292291
455,500,870.4308016118548
460,500,877.2493072584234
465,500,881.0005239653595
470,500,872.3539670852753
475,500,871.5126780359913
480,500,870.1999441205191
485,500,876.6382423779359
490,500,873.9962368129951
495,500,862.0162437483561
500,500,879.3809039579698
505,500,872.0118104523765
510,500,876.3356078926877
515,500,876.5098286782414
520,500,875.5142120214566
525,500,879.7481333462732
530,500,873.5551374519247
535,500,867.0343980144418
540,500,871.4381780174056
545,500,879.2842094981689
550,500,869.8271833193769
555,500,879.6932985420576
560,500,877.5506348487636
565,500,884.2719343531147
570,500,885.3935063522525
575,500,880.8255899142063
580,500,869.6113076220164
585,500,874.0669263971731
590,500,873.0564282545107
595,500,879.307569918201
600,500,876.0306282532715
605,500,874.4972360689579
610,500,881.0209178403901
615,500,881.5884926790972
620,500,871.5722489746016
625,500,884.2987347038793
630,500,875.5031133162007
635,500,869.041211762721
640,500,878.0529243847053
645,500,878.3773347520648
650,500,891.0515290953275
655,500,876.9159896110408
660,500,865.9017725134981
665,500,875.5978743709156
670,500,881.6153369107055
675,500,877.0543942237452
680,500,876.8782894789017
685,500,878.769810613723
690,500,870.2786567631574
695,500,868.4335274285661
700,500,883.8072537216574
705,500,878.7838205353362
710,500,874.7609792551896
715,500,875.3009881324466
720,500,879.9572032809283
725,500,872.8530294070747
730,500,871.9087144259266
735,500,887.4582818558431
740,500,879.6947384562224
745,500,883.9615073056009
750,500,883.3955878743819
755,500,880.3828532699447
760,500,882.9001645831039
765,500,872.4453965245164
770,500,871.7102181588091
775,500,875.6143353750215
780,500,885.6501438008263
785,500,875.4967708939469
790,500,878.1402061966317
795,500,883.171296471128
800,500,884.9833699812503
805,500,882.3887240935351
810,500,884.8548042992253
815,500,881.2496160627759
820,500,885.088319026254
825,500,885.025601821258
830,500,875.381197502318
835,500,881.8822818220436
840,500,881.1840392175495
845,500,878.5148076650968
850,500,881.2805987502929
855,500,877.0970442400946
860,500,883.6376189464424
865,500,875.1045438277565
870,500,884.0547528485142
875,500,888.2890550516738
880,500,887.8686055754985
885,500,877.7632790796235
890,500,883.4356827221263
895,500,874.4996486935968
900,500,880.6986189074514
905,500,881.0291404775506
910,500,880.7957726151483
915,500,881.1159452950593
920,500,877.6971462247122
925,500,879.8054644509513
930,500,884.1916384929885
935,500,885.8707006130855
940,500,888.9389149569158
945,500,883.0084877282138
950,500,882.0926968691817
955,500,883.187430246317
960,500,880.8914624414692
965,500,884.8544362555829
970,500,885.6220700899732
975,500,882.338181079407
980,500,880.6340069388715
985,500,892.6437898221636
990,500,882.0145347938475
995,500,883.0591040048654
1000,500,882.3433616675055
1005,500,887.4624217333029
1010,500,877.5922425730802
1015,500,882.9658037116214
1020,500,889.6637936276278
1025,500,888.9046438672486
1030,500,890.8567645763168
1035,500,885.297370985706
1040,500,879.3922843527856
1045,500,893.6707069216037
1050,500,884.1125910563153
1055,500,882.1108525257237
1060,500,888.8295126110676
1065,500,895.4904116077031
1070,500,885.3353485450517
1075,500,889.3588956681049
1080,500,888.6616265202886
1085,500,888.3862824402954
1090,500,884.0513524061882
1095,500,875.9730594817457
1100,500,889.2046617970769
1105,500,890.1829046077185
1110,500,884.719117029408
1115,500,887.750364195163
1120,500,888.6540863706721
1125,500,886.6355688760242
1130,500,887.4784719789616
1135,500,888.5313123028598
1140,500,884.7594226909279
1145,500,886.1198811989618
1150,500,883.1594660845349
1155,500,888.8296813813638
1160,500,888.9621553120007
1165,500,895.5063978328587
1170,500,899.518605661954
1175,500,887.4577573665373
1180,500,887.9384428678051
1185,500,888.5876520542822
1190,500,900.1169299279285
1195,500,900.9299558838981
1200,500,893.4560632201427
1205,500,882.6231060397057
1210,500,896.4109173418093
1215,500,906.1302405721444
1220,500,886.3733593800634
1225,500,887.9410710018827
1230,500,892.359776692986
1235,500,888.7042045588086
1240,500,886.6238850963725
1245,500,899.3385690483768
1250,500,898.3009308746571
1255,500,893.9212856781115
1260,500,896.6321785275812
1265,500,889.1342384451165
1270,500,893.003684908774
1275,500,892.3860398056056
1280,500,893.3951282550021
1285,500,893.011996770913
1290,500,894.1069891196491
1295,500,894.7419918769682
1300,500,888.8035556555429
1305,500,897.4880328222678
1310,500,892.5404692232181
1315,500,896.0267096663983
1320,500,890.7419088634443
1325,500,896.7232777894161
1330,500,895.9853693925855
1335,500,889.5289658482776
1340,500,903.5065781603953
1345,500,895.4979849019018
1350,500,893.4565743147034
1355,500,889.7832174740508
1360,500,895.4787025763371
1365,500,896.1093450136641
1370,500,895.9676902281755
1375,500,887.1427102543175
1380,500,882.6986230522248
1385,500,893.9581059031557
1390,500,890.5824604901294
1395,500,896.5728288143723
1400,500,895.0327346147387
1405,500,911.4853875818538
1410,500,885.321395205335
1415,500,895.5404605559922
1420,500,902.5726693394881
1425,500,901.7523032999815
1430,500,902.5684475656229
1435,500,895.2172736626546
1440,500,892.7951439366936
1445,500,901.0222978468795
1450,500,903.9556058457473
1455,500,903.2001555639775
1460,500,897.6384990954014
1465,500,901.5404482826453
1470,500,905.6277206052051
1475,500,895.9883542033738
1480,500,893.5683674580375
1485,500,907.8339927082103
1490,500,900.9351502369915
1495,500,903.3563932482285
1500,500,902.9372550917632
1505,500,900.9783026185311
1510,500,896.8727685631127
1515,500,902.0734141346916
1520,500,906.3082818618443
1525,500,894.7194802648256
1530,500,894.8997044728407
1535,500,901.0683608829275
1540,500,894.8305843811168
1545,500,892.2945323023265
1550,500,901.4047652052078
1555,500,897.2112565603218
1560,500,898.473901859457
1565,500,904.1285762617256
1570,500,898.9369928174079
1575,500,901.071957740752
1580,500,901.4518477623072
1585,500,898.7380377072411
1590,500,909.5379822266607
1595,500,904.7205183961046
1600,500,903.7263965578516
1605,500,902.0317751881347
1610,500,902.5796904027293
1615,500,901.9326112169808
1620,500,894.4871824730504
1625,500,906.1646276112089
1630,500,901.4405579806016
1635,500,904.341856323354
1640,500,906.2056966240406
1645,500,894.950890885937
1650,500,903.0423698806898
1655,500,897.7904339014837
1660,500,898.7578339493539
1665,500,910.0643206804077
1670,500,893.0957340828107
1675,500,908.9007081355151
1680,500,906.7762333767612
1685,500,907.9140931821262
1690,500,906.7703369505467
1695,500,905.5610715004591
1700,500,904.6108782418058
1705,500,899.3662997023181
1710,500,900.6355324989036
1715,500,905.1373179724649
1720,500,898.8367053468371
1725,500,904.4142859333084
1730,500,908.2574720147901
1735,500,905.2341079114867
1740,500,903.1341823039713
1745,500,905.9928100235577
1750,500,906.2537123207071
1755,500,911.8944716343393
1760,500,906.4182071265335
1765,500,911.9188478424755
1770,500,907.0163184847596
1775,500,911.487736966882
1780,500,907.8703109779917
1785,500,906.96712089487
1790,500,904.6546264425734
1795,500,915.1701212608275
1800,500,907.6672634013512
1805,500,907.6247443336853
1810,500,906.3448012399256
1815,500,908.3946766144343
1820,500,907.4125227708472
1825,500,906.04556950776
1830,500,908.8278006888041
1835,500,911.7980356986088
1840,500,902.8090831498182
1845,500,916.4914741341618
1850,500,907.7889350945445
1855,500,903.7007398931692
1860,500,915.3785499594015
1865,500,919.8253247793128
1870,500,907.979215045048
1875,500,912.0089272847335
1880,500,907.3855456154068
1885,500,914.3133703617941
1890,500,902.4063339437354
1895,500,913.4764894921733
1900,500,912.1370524024121
1905,500,907.4248443770979
1910,500,911.7661896088669
1915,500,908.5710243930878
1920,500,917.4427541334013
1925,500,913.5003174723643
1930,500,908.5871935664038
1935,500,917.7337544946141
1940,500,916.4300449694475
1945,500,910.0189431139019
1950,500,918.259908072063
