Time_min,Frequency_Hz,Impedance_Magnitude
0,500,864.6878637580754
5,500,872.9765293866336
10,500,855.4563948322372
15,500,866.9120478400912
20,500,870.7999256370052
25,500,868.7429826206262
30,500,866.126195708824
35,500,868.2030667369348
40,500,852.6368868757417
45,500,858.2561432328281
50,500,863.5766251029535
55,500,871.8719908410375
60,500,867.8277426887576
65,500,855.537677180849
70,500,859.7099030547085
75,500,864.5327831324021
80,500,866.9566535829808
85,500,859.9551313817083
90,500,869.6145364073872
95,500,862.5563995903099
100,500,866.3360778829248
105,500,861.4879830232661
110,500,864.0467101708255
115,500,855.3925811458809
120,500,862.8999913509148
125,500,859.5820615292058
130,500,861.8792642021699
135,500,868.1480571489104
140,500,858.6522642030876
145,500,860.4874539198952
150,500,862.2460467954376
155,500,861.1195252822072
160,500,869.8202934740341
165,500,862.1173802982412
170,500,870.0977365646055
175,500,865.3915789372983
180,500,862.1484966221632
185,500,863.1459014842435
190,500,867.838086921382
195,500,868.172110259231
200,500,867.6752187589308
205,500,851.0147127291696
210,500,863.8048908677489
215,500,864.649494678404
220,500,860.1119834878492
225,500,862.491648821138
230,500,862.3642832349565
235,500,868.4925536645493
240,500,864.4567938122924
245,500,870.5655676743263
250,500,869.4488301721683
255,500,855.682404424661
260,500,869.7442912445838
265,500,861.8403688665348
270,500,859.6718002612303
275,500,863.6103103682675
280,500,860.1169349663126
285,500,861.6253741552702
290,500,868.3969252735101
295,500,854.3034885550945
300,500,860.1642615265702
305,500,869.3735339444752
310,500,868.1622045273014
315,500,858.2893319568497
320,500,850.8922531109827
325,500,860.6156150011838
330,500,857.3838881367564
335,500,860.6949836226148
340,500,865.6732308009097
345,500,863.9844468428525
350,500,860.9618672027245
355,500,866.2791379308204
360,500,865.4002360509493
365,500,865.6392606300736
370,500,858.9366003961397
375,500,871.5830497289326
380,500,867.889642807916
385,500,865.879342065832
390,500,855.2078130814599
395,500,863.864583946776
400,500,867.3243086499018
405,500,856.6878971654771
410,500,860.0589600553279
415,500,873.6242312677315
420,500,857.1325259509166
425,500,872.5025845888309
430,500,869.2567940945374
435,500,874.1467406309273
440,500,861.9895190515039
445,500,868.2125075096554
450,500,870.5809978156666
455,500,860.0938116242343
460,500,862.2765373264754
465,500,858.0663686463756
470,500,855.1340462014306
475,500,856.4626621896745
480,500,867.3873886720561
485,500,866.9433029061009
490,500,865.6340904524928
495,500,860.8466406971904
500,500,870.8608921119215
505,500,865.2521275276785
510,500,858.9501591573446
515,500,870.0699705167943
520,500,865.9925070524503
525,500,864.9774275736087
530,500,866.0106354260156
535,500,859.5794706368309
540,500,863.0200331180777
545,500,864.3184034558708
550,500,875.4559358244483
555,500,862.2504425501971
560,500,860.0757019191358
565,500,872.2179432426
570,500,874.166944885964
575,500,868.6449369296797
580,500,875.52873525576
585,500,855.7716110853535
590,500,876.2352727138658
595,500,865.5115609548411
600,500,870.2923665147163
605,500,853.5179099924633
610,500,849.6440989096502
615,500,865.5748707217266
620,500,869.6729720005908
625,500,861.5777343814569
630,500,873.0636474551945
635,500,863.9581274356017
640,500,875.155026695847
645,500,864.5491154468549
650,500,873.8266018672084
655,500,863.5361081427648
660,500,867.8743246135742
665,500,876.9696212155234
670,500,877.4034031859852
675,500,877.2011247177172
680,500,871.5152960659801
685,500,873.5841925179778
690,500,868.2117575564816
695,500,877.43844804455
700,500,870.1457312547108
705,500,860.4148344032743
710,500,872.9747594401468
715,500,874.5374160222501
720,500,860.1506589916918
725,500,870.2712654256387
730,500,875.1069661711873
735,500,867.7195406816177
740,500,869.7662692354936
745,500,867.7297729478486
750,500,875.1814143700136
755,500,874.9857269983806
760,500,866.7231997345835
765,500,872.3937893052591
770,500,879.6512947907397
775,500,869.4047746499211
780,500,879.9186177527959
785,500,867.8246867661469
790,500,874.0467292175273
795,500,876.4306882930484
800,500,866.7191701969956
805,500,876.4283408926489
810,500,883.0312639876074
815,500,879.0212019002422
820,500,870.6361681888981
825,500,873.78806027177
830,500,875.7229340824687
835,500,867.8158864648153
840,500,872.6167999277427
845,500,883.0240912887053
850,500,878.0602983467717
855,500,874.2642509634063
860,500,876.8188613995219
865,500,876.6011496575869
870,500,871.3564257130331
875,500,870.7708972122189
880,500,871.7316038595736
885,500,873.561122147789
890,500,875.2835327256448
895,500,881.6157641367565
900,500,883.619724046466
905,500,875.7690650186703
910,500,885.9653064307184
915,500,871.5171695792862
920,500,875.1297042735719
925,500,876.4003386356953
930,500,879.2860848011901
935,500,874.6286130873026
940,500,866.5121353819251
945,500,876.4482452922814
950,500,868.5626367100322
955,500,874.6600570393375
960,500,875.5750909733199
965,500,875.7599442056313
970,500,870.1277648813225
975,500,880.1495011085196
980,500,877.3291152246027
985,500,875.8651273882966
990,500,875.373914331953
995,500,870.0170290468973
1000,500,880.24412636946
1005,500,879.6108223338022
1010,500,875.8370896677667
1015,500,868.7995652933475
1020,500,876.6609155179103
1025,500,876.130440830792
1030,500,875.6391243000471
1035,500,876.6186872031818
1040,500,879.6712449141564
1045,500,876.5139652877965
1050,500,876.7196701448338
1055,500,881.0532945132915
1060,500,881.8805642683028
1065,500,874.531154909971
1070,500,878.3606115222948
1075,500,884.8953989940997
1080,500,871.1297218377526
1085,500,883.498724995509
1090,500,882.833432911027
1095,500,876.2633398893797
1100,500,888.8239960751345
1105,500,874.3244718509839
1110,500,879.9180204235777
1115,500,886.9288836359106
1120,500,881.9857938302083
1125,500,883.1621040165959
1130,500,867.3323683953643
1135,500,878.525880696457
1140,500,885.6388235572275
1145,500,880.6611811292427
1150,500,889.1666915793286
1155,500,882.0117572318433
1160,500,874.0075991252323
1165,500,871.291925496993
1170,500,874.5705595864313
1175,500,885.7820739383088
1180,500,874.8996923464429
1185,500,875.7127554637314
1190,500,882.7637245931809
1195,500,879.7083016837992
1200,500,888.8417724580844
1205,500,871.478800704474
1210,500,884.8886097588307
1215,500,878.1142869458954
1220,500,883.6885839117722
1225,500,882.5126483045624
1230,500,884.0030469886166
1235,500,874.7079818739434
1240,500,883.0295239396398
1245,500,883.7145895572415
1250,500,889.1940970699201
1255,500,876.3571912459481
1260,500,887.4346703120877
1265,500,887.59882245317
