Time_min,Frequency_Hz,Impedance_Magnitude
0,500,864.5285997138675
5,500,859.9482591514271
10,500,871.6382450979286
15,500,863.8123670069535
20,500,862.7719800137329
25,500,868.2539724363011
30,500,861.2938174729492
35,500,865.3071508416047
40,500,864.0878748510877
45,500,864.7422358789842
50,500,864.0782952107818
55,500,857.7730437433806
60,500,869.8554089109832
65,500,862.98875349764
70,500,866.8904878734488
75,500,857.2537162996099
80,500,865.2729417410033
85,500,864.1494672715892
90,500,858.8810282164317
95,500,866.6818797865367
100,500,865.4608743275893
105,500,867.8467159972236
110,500,862.0931301140006
115,500,862.8096114125889
120,500,865.5787448625218
125,500,863.5505391080426
130,500,867.7613085687226
135,500,860.4768876683831
140,500,870.6585725566903
145,500,868.3609025350416
150,500,864.2065288082657
155,500,870.7552823910314
160,500,867.5853530986814
165,500,867.6600459092235
170,500,864.7754075687385
175,500,866.2257706189556
180,500,877.8701180251632
185,500,864.9762455130154
190,500,868.5413266541897
195,500,862.2418295902963
200,500,869.2715965983624
205,500,858.5693448080505
210,500,870.1423692983651
215,500,872.9242926585098
220,500,860.8670556750093
225,500,871.4091836871173
230,500,864.1175209188509
235,500,868.1809331712935
240,500,858.6245897909604
245,500,863.1911546461979
250,500,863.2693674710177
255,500,870.7282436494326
260,500,867.2076679254145
265,500,863.2351911998026
270,500,871.3948067668427
275,500,857.7064543510447
280,500,867.5953404625863
285,500,869.898159013428
290,500,860.33609157287
295,500,866.9324319771437
300,500,869.4641495001507
305,500,869.9462910522838
310,500,862.0683921778112
315,500,868.031893609914
320,500,870.240499950258
325,500,864.1349645376965
330,500,871.5219907337231
335,500,866.6691911850663
340,500,877.2808495288346
345,500,870.0681139283334
350,500,876.3231724775156
355,500,880.5856550417178
360,500,865.5447921336289
365,500,870.9414900252531
370,500,868.1870448130787
375,500,874.3295279853031
380,500,876.175852682908
385,500,870.5028133606032
390,500,874.2060393785249
395,500,868.7324284015144
400,500,875.6676151450677
405,500,867.5638685244471
410,500,858.1236730277494
415,500,880.5087156416515
420,500,863.1869760177424
425,500,872.1902595337269
430,500,864.0935791928443
435,500,872.37114585833
440,500,873.122060230413
445,500,881.0717681915039
450,500,871.3697295823963
455,500,866.592040692541
460,500,871.4801496027217
465,500,868.1427078108405
470,500,864.557423464841
475,500,875.5799354253023
480,500,880.2210476107724
485,500,873.2632981004672
490,500,867.1938288356421
495,500,872.60356401225
500,500,876.1892490361013
505,500,874.7077584329011
510,500,854.0459886494515
515,500,870.6145114652367
520,500,872.7072294341364
525,500,876.1565319114909
530,500,866.2758320101257
535,500,875.2173183953231
540,500,867.3804608998762
545,500,885.2947517313257
550,500,879.6193831693085
555,500,874.9704643621851
560,500,878.972148215027
565,500,871.1739619969754
570,500,877.7294943166611
575,500,875.0735524140092
580,500,882.1455753731458
585,500,878.0984356502005
590,500,870.3965305313088
595,500,878.3013075316069
600,500,872.7457722031903
605,500,877.9620157154928
610,500,879.1743222781726
615,500,876.0383569953327
620,500,877.2711543028549
625,500,873.3101299267967
630,500,883.0129534519343
635,500,871.3194704826237
640,500,873.2681978867256
645,500,879.9272133813698
650,500,872.7984062107168
655,500,885.0854074383196
660,500,877.5618448364158
665,500,870.2647222738899
670,500,874.9329202214071
675,500,882.9803020960497
680,500,875.7068056816088
685,500,876.1340076179857
690,500,876.9363717144471
695,500,877.2297731072525
700,500,881.3248393030455
705,500,876.0613228482563
710,500,875.7349981890994
715,500,886.0129375849541
720,500,884.2715453644142
725,500,882.2911539413981
730,500,881.9387636175662
735,500,882.0076495715651
