Time_min,Frequency_Hz,Impedance_Magnitude
0,500,856.0430010884464
5,500,867.2513318860396
10,500,863.4597665445075
15,500,859.1649034460364
20,500,867.4152227114326
25,500,857.1711761902188
30,500,866.9370898680752
35,500,871.4682583793569
40,500,859.1618484676126
45,500,865.878250274095
50,500,863.5983795716008
55,500,856.9032447696512
60,500,865.8771604798666
65,500,856.4832092739875
70,500,866.0484597058684
75,500,873.4257886588803
80,500,868.9613212793464
85,500,869.7399319657268
90,500,873.6813116415905
95,500,863.4027966252426
100,500,873.8439107139787
105,500,867.5500901505708
110,500,853.3094408366078
115,500,863.830943806858
120,500,860.5134317923048
125,500,862.7941340308337
130,500,866.3920374799422
135,500,862.0805587257422
140,500,861.4677470095568
145,500,866.4424424659396
150,500,868.2958095031521
155,500,856.3339405167451
160,500,868.213890279764
165,500,870.5657550747004
170,500,862.1937928306431
175,500,870.5003285784396
180,500,874.8193441624272
185,500,866.2696354087474
190,500,866.4842653171812
195,500,863.1758967557653
200,500,863.8638027187118
205,500,869.0006955903515
210,500,860.5973737040168
215,500,868.5876063322928
220,500,870.9263567323989
225,500,871.6992098036046
230,500,862.1519184947517
235,500,859.9190910127506
240,500,875.0013351363095
245,500,859.1496506968407
250,500,864.5703368074347
255,500,865.9844394846164
260,500,868.2150171101632
265,500,867.5908969894648
270,500,862.3235781594619
275,500,868.0096892616955
280,500,860.9091128654152
285,500,864.5880119752545
290,500,859.4341470707717
295,500,863.9237538105542
300,500,866.2294099776839
305,500,866.9787886760713
310,500,869.2257924761277
315,500,868.449563715361
320,500,863.419016950332
325,500,873.9185419564158
330,500,870.2314576885359
335,500,872.2954461123858
340,500,874.8338991692974
345,500,871.465315032114
350,500,866.5395139109414
355,500,876.757365006308
360,500,874.2874557655042
365,500,874.894991976583
370,500,864.0871655391385
375,500,872.4818618401241
380,500,874.997534925526
385,500,873.7621945230662
390,500,862.0437775727603
395,500,866.9154871650816
400,500,867.5569168415298
405,500,872.8339201611741
410,500,873.7007205816167
415,500,872.5886174989612
420,500,867.0045871023533
425,500,875.4812325402692
430,500,867.0745466788863
435,500,868.9829454659907
440,500,875.6850895371751
445,500,872.1439716391823
450,500,869.7250446627994
455,500,867.5796020704337
460,500,869.340171834595
465,500,870.7884814918759
470,500,871.5409627641695
475,500,872.6505736243868
480,500,869.859816058174
485,500,871.8274658794144
490,500,875.5412974130319
495,500,875.7645153740469
500,500,874.6467897143493
505,500,871.2824069681126
510,500,881.4796101808807
515,500,874.6018358886658
520,500,875.615726171291
525,500,877.0149939328816
530,500,874.5363865911644
535,500,865.52762855685
540,500,880.8762021613829
545,500,870.1985191438861
550,500,875.6616392916319
555,500,875.1556951316167
560,500,871.0351983657404
565,500,879.3952972958807
570,500,873.9743749558414
575,500,862.7315223946024
580,500,880.3609635659864
585,500,873.8795653779371
590,500,878.8680796698471
595,500,875.1253504408338
600,500,873.1245571300084
605,500,873.0114308453136
610,500,872.4787740416903
615,500,878.9157132656957
620,500,877.2871146083721
625,500,874.5475840918023
630,500,868.6795831587901
635,500,872.0033792715593
640,500,871.0015563089524
645,500,875.1036465187407
650,500,874.7692418264312
655,500,867.3013141558317
660,500,882.2905025770715
665,500,866.2155638007845
670,500,871.4672699860556
675,500,872.9586806589944
680,500,885.9376152821839
685,500,873.624565460913
