Time_min,Frequency_Hz,Impedance_Magnitude
0,500,854.312955328534
5,500,866.8869343330016
10,500,871.288596106104
15,500,859.696065734277
20,500,875.8991859112557
25,500,868.0738846458125
30,500,868.6670676236183
35,500,866.7645646603387
40,500,864.9840723931651
45,500,863.0055420327977
50,500,861.6190103050274
55,500,858.4106672777739
60,500,859.699052600006
65,500,862.0580337823317
70,500,861.7890618655088
75,500,856.4036151152659
80,500,872.1000556749417
85,500,860.755807929007
90,500,874.9752131973491
95,500,864.7627141327838
100,500,863.1888291939795
105,500,866.3269966533855
110,500,849.5665403428819
115,500,870.4757001154492
120,500,865.8250775163237
125,500,865.8856450228113
130,500,860.2939678157719
135,500,867.6017075659073
140,500,860.053454651224
145,500,856.8876090554719
150,500,858.072040097049
155,500,860.023015489709
160,500,864.4727874488503
165,500,860.4344013370145
170,500,866.3232442366415
175,500,865.6193691082827
180,500,865.0145201330936
185,500,859.4388136210198
190,500,856.9803512641187
195,500,862.6587302330659
200,500,870.9048680873796
205,500,867.8652427714705
210,500,863.4543082578172
215,500,866.1881698341373
220,500,860.7013784727698
225,500,862.8353652850607
230,500,863.7855060281527
235,500,866.2718977525957
240,500,860.4954954557751
245,500,861.7957817033928
250,500,862.5763382315506
255,500,866.0620128122224
260,500,865.7164564925927
265,500,855.8436436962586
270,500,867.6820880996556
275,500,868.8672053926991
280,500,866.2464955941988
285,500,855.7120658125247
290,500,867.5064604151031
295,500,867.7070791507844
300,500,870.0162336193491
305,500,861.956707299227
310,500,864.0623345095509
315,500,857.3805731983963
320,500,861.6592582774058
325,500,864.6416907727341
330,500,862.3469743976674
335,500,866.8266169451762
340,500,855.8618496953167
345,500,868.5155455321401
350,500,869.4455753801735
355,500,858.7219173577291
360,500,863.4819602845747
365,500,856.6211301114126
370,500,866.8051802595857
375,500,866.4077025429154
380,500,866.4820405945248
385,500,857.8401748726717
390,500,866.4399989160999
395,500,867.9008215958875
400,500,865.4335958418014
405,500,862.9181376581492
410,500,856.4572385331384
415,500,864.5102174602139
420,500,861.6371825129171
425,500,872.1853379204982
430,500,861.1561081112962
435,500,864.7261396657293
440,500,868.1430591140279
445,500,868.4189448119126
450,500,859.6579928150081
455,500,862.9894999309686
460,500,862.9801485920042
465,500,876.6007728342184
470,500,859.3699008337688
475,500,868.0845624143938
480,500,868.7821974471904
485,500,864.9135415456354
490,500,864.8893881907942
495,500,867.7509162210807
500,500,862.0067670033283
505,500,870.1139225421571
510,500,867.0285302459745
515,500,869.9038402683934
520,500,854.605714559137
525,500,877.6356548462103
530,500,863.131126530043
535,500,870.0824122055654
540,500,867.6380275634481
545,500,864.3816961843692
550,500,869.3320865871262
555,500,863.0630376584315
560,500,872.3363453337892
565,500,870.9322695621036
570,500,862.2308772838647
575,500,868.9184329791284
580,500,871.905176205301
585,500,868.0106635541886
590,500,865.3655385732822
595,500,864.9708739847224
600,500,880.31269026305
605,500,875.752000374445
610,500,860.3183855992328
615,500,871.030202207608
620,500,861.4641208901414
625,500,868.0033823208917
630,500,868.282514462978
635,500,862.3736311594116
640,500,868.118293299447
645,500,860.1417816086712
650,500,868.0281554137447
655,500,870.6826470864714
660,500,875.9837901243353
665,500,875.0250987869908
670,500,875.4839825393677
675,500,860.587914885478
680,500,868.0007072439842
