Time_min,Frequency_Hz,Impedance_Magnitude
0,500,871.2412013115091
5,500,871.8405662328247
10,500,854.7030084040986
15,500,863.3605941439472
20,500,859.9731751853691
25,500,860.7860612337014
30,500,860.5463403016695
35,500,861.2903388324247
40,500,853.977631796304
45,500,861.9496002839269
50,500,862.4878739828887
55,500,863.7816556284499
60,500,860.5762374894559
65,500,863.341025464648
70,500,862.2106493810259
75,500,862.6980182988182
80,500,858.7298816019495
85,500,860.4906426446606
90,500,860.0732527577536
95,500,856.9083851464353
100,500,871.272671137094
105,500,864.1033891126407
110,500,870.1354081596113
115,500,865.7390405574354
120,500,867.8809849147962
125,500,866.1707943437839
130,500,864.6102119347463
135,500,867.6701067863709
140,500,866.5088934612972
145,500,871.8646695913872
150,500,865.8967507369689
155,500,869.0768942871797
160,500,865.2030133702514
165,500,858.7700329596408
170,500,862.6435547368848
175,500,873.2806385616063
180,500,871.0184163650745
185,500,871.1093335658031
190,500,874.2120665024976
195,500,874.3301622670078
200,500,865.8641210965658
205,500,864.2223481517694
210,500,869.0943852122217
215,500,868.4800957308438
220,500,862.2104789592388
225,500,867.7522235671845
230,500,870.5845046864332
235,500,868.1261985049593
240,500,864.2224020542917
245,500,871.8353419197928
250,500,871.3666920225282
255,500,868.28735911525
260,500,874.2616901080751
265,500,864.4814855211544
270,500,870.871786519045
275,500,873.3576014977592
280,500,866.9155190992266
285,500,866.2013953641117
290,500,864.5698122061912
295,500,878.4174900946941
300,500,871.4759028281925
305,500,877.6528508439869
310,500,880.0142764090149
315,500,873.7807591274865
320,500,866.8315737381098
325,500,863.0903281054707
330,500,876.7193980047565
335,500,871.1859408898988
340,500,868.1475632080326
345,500,870.3921535653321
350,500,872.1020055085736
355,500,871.0116389535875
360,500,864.7406747858582
365,500,870.3713450176533
370,500,877.0396982172698
375,500,866.9887241718868
380,500,879.0692660789485
385,500,880.2523464294125
390,500,867.8689980968297
395,500,883.9682526332215
400,500,865.9224121599157
405,500,878.4807831791549
410,500,872.6078559673989
415,500,878.0743692981049
420,500,864.1392524878223
425,500,862.8931682405976
430,500,866.0111449481863
435,500,857.8935475110699
440,500,863.2827238716808
445,500,880.4821736710256
450,500,867.1736403018139
455,500,862.0147821418375
460,500,872.9318700670607
465,500,875.2995004990679
470,500,872.4784218593344
475,500,874.382375026943
480,500,869.477537169939
485,500,880.8623950727573
490,500,877.1718328399663
495,500,881.9009881224022
500,500,874.108009875096
505,500,875.0610343206564
510,500,877.8926511973552
515,500,874.5862078161756
520,500,877.3978522786603
525,500,873.505692239944
530,500,872.264915865042
535,500,864.9051035006266
540,500,874.5614584865264
545,500,878.4729863028016
550,500,879.6655608184105
555,500,876.0608956260653
560,500,864.5881169917341
565,500,875.1829660527861
570,500,876.0448194348501
575,500,873.4385876368398
580,500,885.2938038483878
585,500,874.6285670958387
590,500,874.8307980344349
595,500,879.6112928250168
600,500,876.5869049824528
605,500,874.1693477554151
610,500,880.6084971695506
615,500,869.0876097169524
620,500,871.1791481088093
625,500,888.2444698371066
630,500,878.2537060629966
635,500,874.6216014397825
640,500,872.1837091085199
645,500,868.5417139551776
650,500,872.1899892473946
655,500,881.2839628118287
660,500,876.2761392285192
665,500,870.2564871423953
670,500,880.4738695642076
675,500,887.1040364345143
680,500,872.268709359193
685,500,880.9527040943068
690,500,885.1075561548512
695,500,881.2045102266882
700,500,876.2310776687633
705,500,880.6202012067413
710,500,883.9638843483974
715,500,874.6621634583682
720,500,877.8405339772952
725,500,878.8874443681053
730,500,881.8672738021668
735,500,873.1165980696039
740,500,887.6630781328818
745,500,874.5919106923086
750,500,890.1605169091993
755,500,873.7888495930649
760,500,884.0648918326108
765,500,870.2536717559553
770,500,884.811679533789
775,500,880.3188435497797
780,500,867.8533175239808
785,500,884.875912835673
790,500,874.8073878112118
795,500,873.7265948818476
800,500,873.3861629718916
805,500,883.7004597740932
810,500,875.9395135414192
815,500,869.4900429858887
820,500,891.7769743415263
825,500,885.588369180975
830,500,883.0939504280112
835,500,887.9036629218954
840,500,874.537639632652
845,500,882.1416409451132
850,500,880.8567816995496
855,500,880.7563650282725
860,500,880.4648612767886
865,500,878.4601956320466
870,500,883.4285992828219
875,500,878.137574830274
880,500,872.9043024445422
885,500,878.9124325416037
890,500,885.7869728545083
895,500,877.8878321206141
900,500,891.1953496052842
905,500,872.8255204190795
910,500,889.1257426223876
915,500,876.9719581918937
920,500,893.4300287411032
925,500,878.1558454320525
930,500,885.6907964095699
935,500,884.9381013457014
940,500,880.4362064737206
945,500,880.349750617866
950,500,887.6696456271553
955,500,889.8046827274305
960,500,881.8331714444932
965,500,880.2394391372075
970,500,888.7941184515103
975,500,886.0611102107619
980,500,870.1003078683922
985,500,897.4311487082548
990,500,884.6508289034093
995,500,893.4478926947629
1000,500,887.5648900237919
1005,500,886.3216217125906
1010,500,893.812875018783
1015,500,886.7150231196667
1020,500,882.4389901875047
1025,500,887.5739691723725
1030,500,892.9068230751948
1035,500,882.5445173016814
1040,500,888.7315286412054
1045,500,885.9993955976386
1050,500,883.8372573786365
1055,500,881.7255704778761
1060,500,888.2325724989131
1065,500,890.1313964521602
1070,500,883.733091279824
1075,500,886.9674743564625
1080,500,888.2501213916647
1085,500,885.3138096244006
1090,500,888.5744748428336
1095,500,889.5797800464909
1100,500,885.978342162074
1105,500,890.4333061543949
1110,500,895.0723788142963
1115,500,882.1039378816685
1120,500,889.5023687034937
1125,500,882.6283217972996
1130,500,891.4096920566508
1135,500,893.0355326690628
1140,500,890.4381057741895
1145,500,892.0739389005688
1150,500,895.8108678517917
1155,500,890.6637337286155
1160,500,890.4133828516233
1165,500,887.9763653761297
1170,500,891.7417652781138
1175,500,889.2085359978868
1180,500,894.2098123342346
1185,500,882.3086134778268
1190,500,894.8249677517404
1195,500,886.7441623471532
1200,500,891.0282683208834
1205,500,887.8979196945646
1210,500,887.9473104196031
1215,500,894.8167973865806
1220,500,886.7929559466429
1225,500,898.8095449814188
1230,500,894.7529400779031
1235,500,897.8509767350079
1240,500,889.7568306973724
1245,500,881.941258734588
1250,500,895.0877795729934
1255,500,886.7392737993465
1260,500,898.3787521155156
1265,500,883.1509426291449
1270,500,895.3416302693948
1275,500,889.2326539094688
1280,500,892.0895996457233
1285,500,893.1890189299155
1290,500,886.1116777312322
1295,500,890.2194923379232
1300,500,888.24323560024
1305,500,892.2487753486654
1310,500,904.3609449067271
1315,500,888.4350216094435
1320,500,886.2800121577296
1325,500,890.7133238488847
1330,500,903.8516417690128
1335,500,891.4964818705048
1340,500,888.1587586778198
1345,500,898.4296823667437
1350,500,894.9953856613686
1355,500,892.0631585767213
1360,500,897.65339598905
1365,500,895.3089353291524
1370,500,898.6229867552088
1375,500,900.3354223726834
1380,500,897.0965906402377
1385,500,898.1699638410099
1390,500,907.0778846455968
1395,500,904.0065646250638
1400,500,901.6167845053476
1405,500,892.8218083991645
1410,500,892.0868863925264
1415,500,894.687055440602
1420,500,898.7839177542976
1425,500,891.9481827542888
1430,500,896.069417372579
1435,500,903.4285402044032
1440,500,901.37057196634
1445,500,895.575484603607
1450,500,899.667255314261
1455,500,898.3097414684149
1460,500,896.0622330375909
1465,500,898.1290624954825
1470,500,904.0234403777646
1475,500,903.5903169160404
1480,500,892.4350703186187
1485,500,902.5802606062854
1490,500,892.126416658811
1495,500,903.5811561558993
1500,500,899.689451411737
1505,500,908.2694838051741
1510,500,900.1577480457341
1515,500,895.0620556963835
1520,500,898.4767863088067
1525,500,896.5403960314612
1530,500,899.1454883998014
1535,500,896.8458864792303
1540,500,904.1414681903417
1545,500,900.4237060218773
1550,500,896.3631225647168
1555,500,888.3816078904167
1560,500,908.2476687153917
1565,500,910.1882279084875
1570,500,902.5814178058837
1575,500,905.1317087969757
1580,500,902.7251388125827
1585,500,899.8066870712413
1590,500,898.531704992823
1595,500,897.178764641529
1600,500,907.3864832260591
1605,500,907.2891111551043
1610,500,899.926685163493
1615,500,902.1888473955354
1620,500,897.5873318380077
1625,500,898.5240156078447
1630,500,903.4615652683988
1635,500,903.3155424242941
1640,500,907.243350642039
1645,500,910.9022019981574
1650,500,906.1200818533721
1655,500,897.1727685444605
1660,500,908.867332294696
1665,500,908.3400870392452
1670,500,906.5153805421281
1675,500,901.5633170965241
1680,500,912.700180338425
1685,500,904.6676157981317
1690,500,895.4903611263786
1695,500,911.4303300159128
1700,500,899.685012333296
1705,500,906.6361086292206
1710,500,897.9374388405763
1715,500,911.9733602894314
1720,500,907.8773400916385
1725,500,913.3691299531313
1730,500,908.2147284217914
1735,500,902.0952136764095
1740,500,916.0762493420598
1745,500,905.9107039592955
1750,500,904.0817140490152
1755,500,900.6808530009325
1760,500,910.3590033011545
1765,500,905.9863423394685
1770,500,905.2968053759523
1775,500,901.3604703940989
1780,500,908.0734616071592
1785,500,914.2485659513311
1790,500,911.4264034462209
1795,500,893.5402020639597
1800,500,910.9636735436072
1805,500,909.5591420018344
1810,500,901.8686675035433
1815,500,912.9998776737052
1820,500,915.5590572463927
1825,500,915.2875807904193
1830,500,914.2511122984677
1835,500,909.9495503178101
1840,500,912.3549585862363
1845,500,911.1990582700138
1850,500,913.0829441040279
1855,500,910.5232809880238
1860,500,918.3334199246495
1865,500,906.5424633467067
1870,500,899.6335202538824
1875,500,911.7546407130187
1880,500,913.0805995906883
1885,500,909.2140329643457
1890,500,909.7851364506965
1895,500,915.2519216475928
1900,500,905.4626880067366
1905,500,910.3017692208845
1910,500,912.1406550146296
1915,500,902.2651793617462
1920,500,915.7685256491964
1925,500,914.0822813508247
1930,500,915.8912752126794
1935,500,911.5478017449672
1940,500,923.0944225963196
1945,500,907.4116834280271
1950,500,912.9758755463833
1955,500,905.1542629432872
1960,500,904.0608507300952
1965,500,907.3470319129601
1970,500,917.9109521410016
1975,500,909.1393451264445
1980,500,910.4035789487914
1985,500,906.42589926688
1990,500,904.8378444845241
1995,500,920.9021480667878
2000,500,913.511058080291
2005,500,919.0047160753714
2010,500,911.1765662548364
2015,500,919.3477163301619
2020,500,920.6739850078765
2025,500,910.3256182875483
2030,500,910.9905664613646
2035,500,914.8988659101265
2040,500,909.0918530151109
2045,500,915.1019928777937
2050,500,906.0445000842299
2055,500,915.5883408242148
2060,500,917.4823403164166
2065,500,916.3572705676888
2070,500,919.858610710644
2075,500,920.1024607166152
2080,500,918.2441237011512
2085,500,919.3557360221903
2090,500,910.190947841737
2095,500,916.7869195761023
2100,500,915.9223359857339
2105,500,916.3911361397559
2110,500,917.3187159152934
2115,500,910.8389167475648
2120,500,924.1086402996908
2125,500,917.9878833227377
2130,500,918.9478656122564
2135,500,920.2367562028248
2140,500,917.9760770225488
2145,500,918.2633240031636
2150,500,912.6065647484497
2155,500,913.0313145749275
2160,500,917.3510046637579
2165,500,911.1438054453615
2170,500,911.485873891684
2175,500,922.6793613906884
2180,500,915.1460045558264
2185,500,913.4243661712594
2190,500,920.3625287871279
2195,500,919.6869564217563
2200,500,922.6108790480665
2205,500,922.3229260182076
2210,500,922.1198314928511
2215,500,923.6415914403541
2220,500,919.2701341130165
2225,500,930.9549457472568
2230,500,926.772381739443
2235,500,915.414166470124
2240,500,921.6465586275343
2245,500,924.5050476899443
2250,500,923.6371484903108
2255,500,922.5700423147264
2260,500,926.5670869811022
2265,500,921.9843203860959
2270,500,919.5435078957905
2275,500,927.344043521803
2280,500,921.6354714375574
2285,500,920.0428028111869
2290,500,934.2295740679468
2295,500,921.4944399277061
2300,500,918.1193945282569
2305,500,925.8641604560746
2310,500,921.3365192389608
2315,500,925.433984701582
2320,500,920.6339402684717
2325,500,917.7830212733462
2330,500,924.0065428082083
2335,500,932.9577066301379
2340,500,920.0904719681672
2345,500,926.0591730052763
2350,500,926.4292820080269
2355,500,927.4043019872547
2360,500,924.3575948223515
2365,500,921.5679222229217
2370,500,923.4177380803641
2375,500,922.158519212166
2380,500,926.9659280591563
2385,500,925.9146468608468
2390,500,927.0488010728803
2395,500,926.4017478484844
2400,500,921.8875458692546
2405,500,931.4649070336178
2410,500,928.7471975526333
2415,500,925.1452599295869
2420,500,922.3364271066006
2425,500,933.5718505077921
2430,500,926.8046582683126
2435,500,926.1117836114394
2440,500,925.401654582546
2445,500,920.9936551917971
2450,500,929.8203033967745
2455,500,927.3975246448547
2460,500,932.5751616573559
2465,500,926.7787038468589
2470,500,922.7461137562499
2475,500,929.4450041452069
2480,500,926.4332961747834
2485,500,935.2102739656109
2490,500,927.7959884873393
2495,500,934.1810758849451
2500,500,925.693525199443
2505,500,926.7867712224862
2510,500,921.6773821552518
2515,500,937.1455451234622
2520,500,910.0093243431277
2525,500,928.6589119579361
2530,500,933.8906803894432
2535,500,926.5017519251676
2540,500,931.0908396164513
2545,500,931.4307611328011
2550,500,929.2788426653906
2555,500,926.5713445171602
2560,500,932.7899349041226
2565,500,921.7831937111318
2570,500,929.5276616446888
2575,500,934.580112100564
2580,500,929.1451776153698
2585,500,928.0744530493906
2590,500,930.3841717457046
2595,500,927.7909517201377
2600,500,935.3106120163759
2605,500,939.3579231797977
2610,500,921.1763483555941
2615,500,928.8143106407541
2620,500,940.0726293662474
2625,500,930.4116163329837
2630,500,925.4585470896244
2635,500,928.4986921260747
2640,500,926.4835586801082
2645,500,931.4873910058883
2650,500,931.8866960522472
2655,500,930.5987917834013
2660,500,940.1097492463274
2665,500,939.7358444617752
2670,500,928.478403581353
2675,500,940.5763583950855
2680,500,927.6954394050272
2685,500,944.5037291333169
2690,500,931.4828273450048
2695,500,939.6696535537949
2700,500,934.3722112854259
2705,500,941.8482589608699
2710,500,939.1239392329969
2715,500,925.4896237226897
2720,500,941.9260637932177
2725,500,928.9025015954915
2730,500,938.8663160014787
2735,500,933.7453327298815
2740,500,929.4540524210645
2745,500,937.0084838252973
2750,500,929.5491199328837
2755,500,932.340456834169
2760,500,933.5939978315974
2765,500,929.0776183415841
2770,500,945.3338337359628
2775,500,942.4721604809641
2780,500,928.1311905066688
2785,500,928.4659629040127
2790,500,934.8942257536509
2795,500,943.007674156149
2800,500,939.2842608860147
2805,500,943.341153167393
2810,500,932.9311744146689
2815,500,940.551638711782
2820,500,947.3067967276791
2825,500,939.1294587453799
2830,500,935.0873851711423
2835,500,938.6647891298567
2840,500,935.9294839294106
2845,500,934.2085289431416
2850,500,937.0201744818046
2855,500,937.5769471079424
2860,500,939.7745595593901
2865,500,936.8263865576326
